feature_a,feature_b,cluster_eda_a,cluster_eda_b,mismo_cluster_eda,fusionado_en_P,ambas_en_51,pearson_r,pearson_abs,spearman_abs,H_x,H_y,H_xy,bins_x,bins_y,mi_bits,bias_bits,mi_corr_bits,nmi_sqrt,nmi_max,u_x_given_y,u_y_given_x,r_info,g_stat,g_dof,g_pvalue,mi_ref_gauss_bits,gauss_ratio,nmi_sqrt_B10,nmi_max_B10,r_info_B10,mi_corr_bits_B10,mi_ref_gauss_bits_B10,gauss_ratio_B10,bins_x_B10,bins_y_B10,nmi_sqrt_B50,nmi_max_B50,r_info_B50,mi_corr_bits_B50,mi_ref_gauss_bits_B50,gauss_ratio_B50,bins_x_B50,bins_y_B50,nmi_sqrt_qcut20,nmi_max_qcut20,r_info_qcut20,mi_corr_bits_qcut20,mi_ref_gauss_bits_qcut20,gauss_ratio_qcut20,bins_x_qcut20,bins_y_qcut20,ksg_mi_nats,ksg_r_info
Total Bwd packets,Fwd Seg Size Min,1.0,,False,False,False,0.0003506213379554023,0.0003506213379554023,0.365477966915414,2.784600907269565,1.9302331893233744,3.840441188508961,10,9,0.8743929080839785,2.4731667669991246e-05,0.8743681764163085,0.3771446688067768,0.3140012538721998,0.3140012538721998,0.45298577459587164,0.8381155663067125,2545501.9670332037,72,0.0,0.9882197619329227,0.8847912277184939,0.3908754258970643,0.3523734004580124,0.828602152438124,0.8369189398551707,0.9522717710364897,0.8788656403667574,6,9,0.37514402517269174,0.29508584618093525,0.8490579355730614,0.9205713775497953,1.0071612092669022,0.914025847182762,17,9,0.39959411441580595,0.3423171139394301,0.8443762697864123,0.9003665100960897,0.9794274738221292,0.9192783888147316,9,9,0.6435079257027994,0.8508269748350091
Total Bwd packets,Active Mean,1.0,12.0,False,False,False,0.04151773931768844,0.04151773931768844,0.5091297637066359,2.784600907269565,1.1969149394592287,3.6947631857475476,10,5,0.2867526609812461,1.2365833834995623e-05,0.28674029514741106,0.15706362038937738,0.1029735695333712,0.1029735695333712,0.2395661426675496,0.5727184252263131,834771.9015998286,36,0.0,0.6296934056566995,0.4553649324759454,0.1697303612617713,0.10890215618217723,0.5489301239809461,0.2586525457979062,0.5717827446472704,0.4523615800219146,6,3,0.14793126706023116,0.10314839737519778,0.5998973482944174,0.3217892809589942,0.6616959409747696,0.4863098910429375,17,12,0.15844719385930958,0.10348327274454283,0.5606311269766548,0.2721829243711488,0.5896756853954871,0.46158071481037855,9,5,0.2685606570523458,0.644648572141609
Total Bwd packets,Active Std,1.0,,False,False,False,0.00614546057477907,0.00614546057477907,0.4815816583309714,2.784600907269565,0.579061549975275,3.0928012509086673,10,3,0.2708612063361726,6.182916917497811e-06,0.2708550234192551,0.2133010779638827,0.09726888428146117,0.09726888428146117,0.4677482444324272,0.5595032015629663,788525.9476395539,18,0.0,0.3509372589149167,0.7718046931144543,0.23913685356211112,0.10712725252596633,0.5451873652058642,0.2544369878574649,0.308720259889459,0.8241667973088942,6,2,0.1924146081603545,0.0920815314106952,0.5731442652050853,0.28726427686966116,0.37824437544853695,0.7594674118524881,17,6,0.21775923924359006,0.10128277831160888,0.555682860353678,0.2663951579627852,0.3450882958463119,0.7719623098472936,9,3,0.2262426459641346,0.6032864766392422
Total Bwd packets,Active Max,1.0,,False,False,False,0.03049644116994103,0.03049644116994103,0.5185654222146222,2.784600907269565,1.1969149394472869,3.6638928473144685,10,5,0.3176229994023836,1.2365833834995623e-05,0.3176106335685486,0.17397302306968562,0.11405966030513905,0.11405966030513905,0.2653577318662388,0.5967896943818793,924643.0900688062,36,0.0,0.6296934056566995,0.5043893277512035,0.17904320133062424,0.11487744755691072,0.5611913751371924,0.27284440737476656,0.5717827446472704,0.47718195403585106,6,3,0.16143833855038633,0.1125665062359427,0.6208268826546962,0.3511707018575545,0.6616957176370923,0.5307132757509463,17,12,0.17624370001596776,0.11510672017910029,0.5854579801088373,0.3027550528911082,0.5896804474173994,0.5134222343933443,9,5,0.2888782079269738,0.6624530504947196
Total Bwd packets,Active Min,1.0,12.0,False,False,False,0.04409252065865815,0.04409252065865815,0.49717510964716305,2.784600907269565,1.1969149392562177,3.702049323054459,10,5,0.27946652347132384,1.2365833834995623e-05,0.2794541576374888,0.153072597322136,0.10035698721060428,0.10035698721060428,0.23347871137037202,0.5667313049522663,813560.1536613369,36,0.0,0.6296933981479756,0.4437940090517165,0.17032835704660687,0.10928584139737627,0.5497329983751852,0.25956383315139286,0.5717827446472704,0.4539553450699467,6,3,0.14735160522353363,0.10274421489560553,0.5989631984657793,0.32052836374851035,0.6616959428973339,0.4844043056166089,17,12,0.14861611777589578,0.0970628383950668,0.5459537363038827,0.25529582222772035,0.5896829325649379,0.4329374450728338,9,5,0.2867560423436419,0.660649113228241
Total Bwd packets,Idle Mean,1.0,2.0,False,False,False,0.004151984202195521,0.004151984202195521,0.4930432690246849,2.784600907269565,1.20940239447707,3.6735591862789776,10,5,0.3204441154676574,1.2365833834995623e-05,0.32043174963382237,0.1746098136846972,0.11507277355160424,0.11507277355160424,0.26495048388950226,0.5988914944173335,932856.0565136923,36,0.0,0.6361081191822723,0.5037378709231739,0.1588944071060286,0.10242904885135136,0.5350452772997043,0.24327832595656193,0.5775151304026621,0.42125013380504933,6,3,0.16856258803517374,0.11820086568750285,0.6326299077427037,0.36874806149395356,0.6682706371337983,0.5517944991201587,17,12,0.1692635265439714,0.11054789127053187,0.5759728350310835,0.2907643673326316,0.5896804474173994,0.49308802522803835,9,5,0.3226079712381393,0.6895293631093828
Total Bwd packets,Idle Std,1.0,,False,False,False,0.0015878361867720646,0.0015878361867720646,0.4599153331372453,2.784600907269565,0.5892517608826818,3.103535404278823,10,3,0.2703172638734239,6.182916917497811e-06,0.2703110809565064,0.21102403579930742,0.09707354481240883,0.09707354481240883,0.45873614454980727,0.5590399163164732,786942.3966295497,18,0.0,0.3572050001061898,0.7567393538056534,0.23467104937940256,0.10597376556256129,0.542729311117106,0.25169735119563136,0.3143129509046166,0.800785810674448,6,2,0.1929815053071181,0.09321908800349767,0.5760120085328516,0.2908130815759191,0.3850018085189848,0.7553551051996652,17,6,0.20102698367035063,0.09350037909968897,0.5374831635689145,0.24592579977623916,0.3450882958463119,0.7126460176608377,9,3,0.2139763570350714,0.5900489496335914
Total Bwd packets,Idle Max,1.0,2.0,False,False,False,0.004187109147959373,0.004187109147959373,0.4930866710972598,2.784600907269565,1.2094023944241215,3.670193962533985,10,5,0.323809339159701,1.2365833834995623e-05,0.323796973325866,0.17644359290221914,0.1162812855804764,0.1162812855804764,0.26773303477710386,0.6013783966187529,942653.0548018884,36,0.0,0.636108808388706,0.5090276522754954,0.16099475656351456,0.1037830096408415,0.5380038781133174,0.24649410622565346,0.5775165404694605,0.42681739647712863,6,3,0.17520053985321127,0.12285558569643058,0.6420076642483146,0.3832692663100592,0.6682706371337983,0.5735240260650906,17,12,0.17341563019904482,0.11325967633464727,0.5816526009903642,0.297896936388879,0.5896799952015818,0.5051840639210478,9,5,0.327051338277414,0.6928864414062429
Total Bwd packets,Idle Min,1.0,2.0,False,False,False,0.0039019095948001456,0.0039019095948001456,0.49136120061538174,2.784600907269565,1.20940239447707,3.706912164818781,10,5,0.28709113692785415,1.2365833834995623e-05,0.28707877109401914,0.1564350935599907,0.10309512230085197,0.10309512230085197,0.23737241831586442,0.5729935762030247,835757.2887755326,36,0.0,0.6361081191822723,0.45130499428786375,0.1601402273904372,0.10323214940785201,0.5368037265449077,0.24518576296931602,0.5775151304026621,0.4245529685055431,6,3,0.15049857339044254,0.10553386647262154,0.6053484958949512,0.3292311647414219,0.6682707556791483,0.4926613381530242,17,12,0.14026101210471623,0.0916060266038406,0.5328783168835199,0.2409432515011897,0.5896804474173994,0.40859969591401496,9,5,0.279741321640123,0.6545955551683063
Total Length of Fwd Packet,Total Length of Bwd Packet,,1.0,False,False,False,0.017603708941415313,0.017603708941415313,0.7001020448272721,4.085350413473319,3.8782765223638602,6.413498108760755,18,16,1.5501288270764242,8.759132299788566e-05,1.5500412357534263,0.38941189164317547,0.3794145125572224,0.3794145125572224,0.39967269657416177,0.9398816643379462,4512553.316801309,255,0.0,1.4618552964811529,1.0603246706322758,0.40175611267860284,0.3924501759515935,0.913479584699972,1.2973085454021238,1.3879466031929664,0.9346962933715678,10,9,0.37258671927916315,0.3623027361781147,0.9614399290862597,1.8624176664008572,1.4971847363477393,1.2439464691204867,42,38,0.31869116012068704,0.3072015522030646,0.9026510856251325,1.2163401398957407,1.4006673572315644,0.8684004332762144,18,15,2.187825496728479,0.9936901176367812
Total Length of Fwd Packet,Fwd Packet Length Max,,10.0,False,False,True,0.21418372343058714,0.21418372343058714,0.8876141586441983,4.085350413473319,4.071229785005712,5.470628854254325,18,18,2.685951344224706,9.927016606427042e-05,2.6858520740586416,0.6585740674418948,0.6574349326806365,0.6574349326806365,0.6597151759771952,0.9878501115933883,7819179.519659567,289,0.0,1.4858626766023537,1.8076045090521031,0.613073361646563,0.6128841467698378,0.9693872888162272,2.0259892584277277,1.4053564199099795,1.4416195277760946,10,10,0.6914757702947407,0.690370371614133,0.9963428361205552,3.548849754813289,1.5294970981490712,2.3202723033001815,42,42,0.628805965569897,0.6277685226049704,0.9839308314934226,2.4855995913156548,1.437541514733443,1.7290628241623678,18,18,3.7053454528986576,0.9996975779089394
Total Length of Fwd Packet,Fwd Packet Length Min,,,False,False,True,-0.022124501178840853,0.022124501178840853,0.1725661538964772,4.085350413473319,2.579045996800042,4.963323666788205,18,11,1.7010727434851551,5.839421533192378e-05,1.7010143492698233,0.5240392020668968,0.4163692650843236,0.4163692650843236,0.6595517689022845,0.9515255289556149,4952073.381449842,170,0.0,1.0942227275884313,1.554541234049037,0.43317146312756083,0.34570101207433634,0.8915670537635169,1.1427715022187095,1.0290973183097,1.1104600914670735,10,6,0.5738922545658633,0.4486314065012652,0.9793455580776075,2.3061903036786737,1.1279725758323278,2.0445446574593733,42,24,0.496942857332504,0.3845190658213218,0.9374615651234186,1.5224726924704006,1.0311055131638733,1.4765440326264985,18,10,2.2201162207595893,0.9940859133030108
Total Length of Fwd Packet,Fwd Packet Length Mean,,4.0,False,False,True,0.2163930158827972,0.2163930158827972,0.7033001397100999,4.085350413473319,4.083949499747377,6.030364855847026,18,18,2.1389350573736703,9.927016606427042e-05,2.138835787207606,0.5236276893677976,0.5235379026860983,0.5235379026860983,0.5237174914479008,0.973880083791083,6226679.847627199,289,0.0,1.4865986205484027,1.4387446333150737,0.47242886892898084,0.4721377372848991,0.9407936588666989,1.5607288739299023,1.4043836256746745,1.1113265958082634,10,10,0.6041136194174112,0.602985570182297,0.9932815614420185,3.1112563993759608,1.5302914457675263,2.0331136320346435,42,43,0.5050892319389546,0.49856082543731867,0.9693898153228317,2.0260478692186927,1.4542246733428268,1.3932151656878546,18,18,3.6322792954825465,0.9996499836702164
Total Length of Fwd Packet,Fwd Packet Length Std,,10.0,False,False,True,0.18342257310658583,0.18342257310658583,0.7490690682371883,4.085350413473319,2.155092764344146,5.0231651238472335,18,9,1.2172780539702313,4.671537226553902e-05,1.2172313385979656,0.41022817414830204,0.2979502895476448,0.2979502895476448,0.5648162152167973,0.9027777550044044,3543661.4121009875,136,0.0,0.9650864094462,1.2612666872974152,0.40278881564601754,0.2940695368886819,0.8603135650685214,0.9720951767268106,0.902792132059763,1.0767652289003997,10,5,0.37013320454232546,0.2672476864551368,0.9225502404295872,1.3737870649536363,1.000961521115853,1.3724674085594866,42,21,0.3609095087193681,0.2506070147815688,0.8644666417972763,0.9922585652066459,0.8835403725479848,1.1230483586676812,18,8,1.6959031030430731,0.9830321220416074
Total Length of Fwd Packet,Bwd Packet Length Max,,0.0,False,False,False,0.015373648794273229,0.015373648794273229,0.6231645724782611,4.085350413473319,4.069527364458319,6.724656798115307,18,18,1.4302209798163315,9.927016606427042e-05,1.4301217096502672,0.3507408549055041,0.350060965378584,0.350060965378584,0.35142206491603867,0.9285930747522766,4163437.9237498334,289,0.0,1.4826371428908853,0.9645797129173345,0.3675022361846526,0.35905643225290335,0.8983699642963372,1.1869200382286105,1.3885393937046289,0.8547975258101269,10,9,0.3548485773350599,0.353977399528038,0.959032718234443,1.819621262985856,1.5241487853298308,1.1938606522538966,42,42,0.29831321060157956,0.2960536130746992,0.8961536354923285,1.1722007605804239,1.4322040876248654,0.8184593038862045,18,17,2.093258779903098,0.9923713403492516
Total Length of Fwd Packet,Bwd Packet Length Min,,,False,False,True,-0.03136627451581152,0.03136627451581152,0.19001950095521492,4.085350413473319,2.4951176460853897,5.678842698669261,18,10,0.9016253608894473,5.2554793798731396e-05,0.9015728060956486,0.28238435598873557,0.22068432688718656,0.22068432688718656,0.36133478816525283,0.8446602137104164,2624701.3709330535,153,0.0,1.080562982899342,0.8343547024686789,0.29254176079621386,0.23286478503815924,0.8099421102308361,0.7697728121046751,1.020066391308354,0.7546301090435414,10,6,0.28037690924371744,0.2192612981657821,0.8890392483435984,1.127112976207784,1.1194542901939444,1.0068414459446244,42,25,0.2527704861279196,0.19585340921875097,0.8116098146081169,0.775466013956608,1.0310250074606468,0.7521311397349464,18,10,1.344529945904411,0.965430067480294
Total Length of Fwd Packet,Bwd Packet Length Mean,,0.0,False,False,False,0.010936838214102842,0.010936838214102842,0.5301811377660228,4.085350413473319,4.070096207379612,6.916901244593329,18,18,1.2385453762596024,9.927016606427042e-05,1.2384461060935381,0.3037107175206402,0.3031431776351897,0.3031431776351897,0.30427931994533075,0.9057422689150143,3605422.846067473,289,0.0,1.4820115728366385,0.8356521155385414,0.29796571376453296,0.29105808507011127,0.8582123302599952,0.9621403278881637,1.390029776613906,0.6921724585151872,10,9,0.3117834617543104,0.3088809084240732,0.9430405672429274,1.5878026943195047,1.5197985865793588,1.0447454737362298,42,41,0.2509784985109262,0.24966187154661598,0.8637060959585662,0.988516345656062,1.4368511370685015,0.6879740845477264,18,17,1.9907696432758335,0.9906276298842353
Total Length of Fwd Packet,Bwd Packet Length Std,,0.0,False,False,False,0.00608216536708942,0.00608216536708942,0.5769245284667641,4.085350413473319,2.1396294861960494,5.19914629989789,18,9,1.0258335997714774,4.671537226553902e-05,1.0257868843992117,0.346955038042108,0.2510890818609362,0.2510890818609362,0.47942267154997564,0.8710793292669452,2986319.2673561177,136,0.0,0.9573074910580842,1.0715333307017574,0.3409992063948552,0.24798991809030108,0.8240399498283518,0.8197714248236255,0.8956652417501322,0.9152654212881925,10,5,0.3094678614576593,0.2223701351864209,0.89161845971387,1.1430939567829688,0.9923943487149599,1.1518545609042898,42,21,0.29261482367170455,0.2035827255240453,0.8202969328939606,0.8060696278011944,0.887154129164004,0.908601562347212,18,8,1.1352433408221412,0.9469625588297303
Total Length of Fwd Packet,Flow Bytes/s,,,False,False,True,0.003399917133763712,0.003399917133763712,0.26335763599931844,4.085350413473319,4.093836622396378,6.971956283674145,18,18,1.2072307521955503,9.927016606427042e-05,1.207131482029486,0.2951716659527134,0.2948655731461205,0.2954780765068318,0.2948655731461205,0.9013319646109798,3514258.232233223,289,0.0,1.4879036191502646,0.8112968249374067,0.3125229684685042,0.3124025717188229,0.8725496078778023,1.0334941717685715,1.4058495204853387,0.7351385455619605,10,10,0.27065497918001835,0.2680689410391701,0.9259319477064485,1.404724031299455,1.5316774593619953,0.9171147768176848,42,44,0.26167150577703546,0.257643774753377,0.8760552532628769,1.05226432536619,1.4573714230149735,0.7220289273885253,18,18,1.2773826263504446,0.9603590618879092
Total Length of Fwd Packet,Flow Packets/s,,8.0,False,False,True,-0.007563624786300602,0.007563624786300602,0.40524848916308026,4.085350413473319,4.32176595458307,7.445234541855816,18,20,0.9618818262005728,0.00011094900913065517,0.9617708771914422,0.2288897494247943,0.2225411758291817,0.23541943281525157,0.2225411758291817,0.8581336886995106,2799952.8411020553,323,0.0,1.5108590484483737,0.6365722058448565,0.22747837885055347,0.22692147778151753,0.8051772161605045,0.7538126072613937,1.4136509831222734,0.533238130388081,10,10,0.22490966164484463,0.21470650011214326,0.9019013477520924,1.2110902294679655,1.5568160149311017,0.777927653526588,42,50,0.21030717254756026,0.20129791622358809,0.8370273308189677,0.869962481063618,1.471065854018081,0.5913824175086353,18,20,1.1246924186239289,0.9457990895608478
Total Length of Fwd Packet,Flow IAT Mean,,3.0,False,False,True,0.0003762526255765238,0.0003762526255765238,0.3636753144641843,4.085350413473319,4.321892087028573,7.499133004800727,18,20,0.9081094957011633,0.00011094900913065517,0.9079985466920326,0.2160894366864594,0.21009283165982706,0.22225720067916097,0.21009283165982706,0.8461631707948664,2643408.2907054317,323,0.0,1.5103699358834954,0.6011762582925726,0.20829204130018708,0.207782153094344,0.7847964129448955,0.6902332252397422,1.4133896067018488,0.4883531207296795,10,10,0.21703926750347144,0.2071677521345772,0.8956424517166848,1.1688531321925422,1.5565755847424385,0.750913186387893,42,50,0.19634540010097057,0.18793150358909314,0.8219878929487657,0.8122196782650835,1.4705958986063794,0.5523065031221623,18,20,1.1190001645682086,0.9451605158185978
Total Length of Fwd Packet,Flow IAT Std,,3.0,False,False,True,0.008038915673197367,0.008038915673197367,0.5855748428702251,4.085350413473319,3.7760331756146313,6.847197634203304,18,16,1.0141859548846464,8.759132299788566e-05,1.0140983635616485,0.2581948197482935,0.24822800027561737,0.24822800027561737,0.2685618257039233,0.8688145266328288,2952291.09297119,255,0.0,1.4262103315837416,0.7110440452605181,0.24670567137823124,0.23821327306271226,0.8150675183469054,0.7874531181522111,1.3491188059320571,0.5836795949250655,10,9,0.25469880850506493,0.24617808745789332,0.9093823135066516,1.2654787650760535,1.4687535514492835,0.861600480099163,42,39,0.24629284009869357,0.23937263517873034,0.8551196439849021,0.947776931700036,1.4021473965929157,0.6759467185853951,18,16,1.1474463042928935,0.9482762177984418
